92
81
85
34
46
71
1
39
5
48
21
17
88
94
76
58
45
37
43
15
25
53
69
59
80
75
78
11
2
23
73
19
49
18
62
65
31
57
26
77
83
33
61
93
22
86
56
55
82
63
[54 27 14  4 80],102.9951225831932,0
[71 39 45 98 67],4.506878440189546,1
[69 22  9 83 21],24.892307050678085,2
[ 2 36 64 55 93],8.224929689838524,3
[76  6 32 99 73],209.82770416772095,4
[59 58  4 79 87],39.019152290204175,5
[ 1 63 40  0 19],17.968882359311124,6
[38 15  3 44 98],31.457506452849124,7
[88 94 77 61  8],15.220499687774288,8
[24 84 20  9 39],31.899098144928008,9
[93 71 62 27 99],39.76851615658234,10
[83 83 80 18  1],5.5850928793090056,11
[50 89 79 73 47],26.386498598612544,12
[99 62 70 81  9],116.6038832485939,13
[32 20 33 53 76],21.132453237568903,14
[73 89 67 44 88],8.29718378515731,15
[85 22 87 94 75],25.86905246537318,16
[79 68 42 59 18],13.035879270392897,17
[78 19 92 31 34],3.6843340225669943,18
[33  1 50 56  5],18.154388590403812,19
[91  7 85 13 30],94.88344675364499,20
[47 17 16  8 24],25.230810961483357,21
[43 39 56 27 82],96.19723292340481,22
[89  2 73 54 21],13.152146897201987,23
[74 26 95 38 57],3.9217465520754784,24
[35 75 83 14 31],115.976233277835,25
[40 16 56 33 40],12.030361069523444,26
[20 23 52 82 13],15.451220273431087,27
[37 53 60 56 47],41.886115028594965,28
[57 86 76 58  0],4.782165314757297,29
[ 6 48 83  4 48],192.09319600442987,30
[80 90  8 23  8],48.42225454197259,31
[ 1 18  6 13  0],86.36684646774856,32
[28 68 45 22  8],83.46300352636382,33
[ 8  8 47 67 62],5.7721932564347505,34
[89 39 80 85 85],49.09919896994886,35
[ 2 58 58 96 13],18.327954186686885,36
[88 79 65 57 96],85.91012161910635,37
[74 29 56 28  8],17.082817648557576,38
[90 25 37 58 13],7.030585426172341,39
[25 93 71 55  4],8.229252656968113,40
[17 82 56 91 36],218.93146854207887,41
[91 97 77 64 67],34.48189389117744,42
[15 42 56 62 90],43.687631291621194,43
[26 49 43 89 86],13.620725954942435,44
[40 78  8 53 91],46.02022883991109,45
[95 68 91 37 96],18.761307861787785,46
[32 99 16 63 96],11.55254388924007,47
[56 80  2 63 23],45.41928648494164,48
[98 99 92 87 94],6.191462628866878,49
[97 27 82 90 33],47.79631248220271,50
[58 57 67 69 26],12.000280716421363,51
[97 16 61 43  5],8.337957321046046,52
[22 60 28 61 67],119.47107831759031,53
[54 60 41 89 83],33.6814391333085,54
[10 43 11 58 41],10.220156583745762,55
[59 73 94 10 21],89.60484765013848,56
[51 34  2 42 86],109.52234464884282,57
[55 20 16 71 63],4.120098984161647,58
[11 67 81 45 15],17.20076753797026,59
[61 60  4 65 63],57.59385043846607,60
[83 85 79 10 62],42.992042025428,61
[14 69 64 39 93],17.63730506423392,62
[76 81 92 36 27],65.48012509390422,63
[88  2 53 44 93],16.952274219323233,64
[42 24 20 70 31],223.78476691438811,65
[86 41 40  8 59],18.29069129085389,66
[ 2 39 35  1 79],20.877222909874206,67
[14 67 90 86 64],65.47470530458563,68
[70 28 27 10 11],23.58146221496346,69
[57 80 56 22 35],45.20423138838442,70
[27 64 57 33 26],26.57972392309374,71
[56  8 15 88 75],17.514635682273543,72
[71 71 68 21 24],12.53710785864592,73
[ 3 42  1 79 47],8.714293010678864,74
[78 24 37 89  2],18.599709237940665,75
[21 16 94 35 60],3.4521766250751966,76
[25 22 37 82 18],30.556547709764075,77
[46 80 15 95 11],27.568858579984795,78
[70 79 92 21  3],147.9075492940239,79
[15 99 41 37 98],23.83489957974059,80
[57 25 59 73 29],5.955403184692441,81
[63 52 44 79 27],15.031988691360173,82
[75 34 23 52 89],37.19024469938444,83
[72 87 23 35 86],11.135832834341423,84
[49 30 76 14 11],43.8525430385871,85
[37 68 84 10 87],35.52565606848583,86
[46 99  5 83 51],54.72356047921715,87
[75 57 66 45 92],38.25819971126146,88
[81 37 62  2 94],18.3041697464015,89
[64 43 52  3 36],31.911501055875274,90
[33 56 25 94  9],19.305657764818232,91
[61 34 28 49 55],22.84442738134158,92
[97 11 36  5 15],4.650072128420939,93
[81 74  1 16 58],3.178555287926175,94
[10 29 49 56 98],54.05410866150578,95
[54 83 39 40 14],19.11100440280684,96
[78 58 90 60 21],5.821628933910062,97
[21  2 42 24 50],17.046792732413753,98
[37 41 19 68 63],7.930224873888718,99
[28 61 84 65 84],28.552854280240815,100
[38 30 65 25 79],5.907713321022623,101
[ 9 25 36 72 99],11.215245747433299,102
[96 39 33 23 95],17.978745910997684,103
[59 37  9 23 43],39.20641956865775,104
[19 34 79 78 55],14.650004881588593,105
[11 80 79 41 71],37.82810379620898,106
[16 40 63  0 18],19.206911351219325,107
[62 92 53 86  3],4.604029247890939,108
[56 12 23 48 10],124.10765993591731,109
[76 56 91 59 49],30.86465390504172,110
[95 45 37 93 72],89.06655271853182,111
